"","ProvinceCode","HHID","quarter","indiv.no","relationship","sex","age","nationality","residence.state","student","literate","edu.code","marrital.state","curr.job.year","curr.job.month","job.year","job.month","second.job.code","second.job.status","prev.job.code","prev.job.status","leaving.reason","not.ready.working","week.status","preference.type","preference.sec","weight","activity.state","ProvinceName","Region","job.field","second.job.position","second.job.field","prev.job.position","prev.job.field","Year","ID"
"4218",30,"9830114031",2,2,"Spouse","Female",34,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,114.207025,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140312"
"4219",30,"9830114031",2,3,"Child","Male",6,"Iran","In-Iran",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.207025,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140313"
"4220",30,"9830114031",2,4,"Child","Female",3,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.207025,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140314"
"4221",30,"9830114033",1,1,"Head","Female",72,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,96.862075,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140331"
"4222",30,"9830114033",2,1,"Head","Female",72,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,95.12685,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140331"
"4223",30,"9830114034",1,1,"Head","Male",52,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",11,3,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.554875,"Employed","Alborz","Urban","Science and Engineering Associate",NA,NA,NA,NA,1398,"139898301140341"
"4224",30,"9830114034",1,2,"Spouse","Female",50,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,114.554875,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140342"
"4225",30,"9830114034",1,3,"Child","Male",30,"Iran","In-Iran",FALSE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,114.554875,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140343"
"4226",30,"9830114034",1,4,"Child","Male",28,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",0,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.554875,"Employed","Alborz","Urban","Cleaners and Helpers",NA,NA,NA,NA,1398,"139898301140344"
"4227",30,"9830114034",2,1,"Head","Male",52,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",10,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.8736,"Employed","Alborz","Urban","Others and Garbag",NA,NA,NA,NA,1398,"139898301140341"
"4228",30,"9830114034",2,2,"Spouse","Female",50,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,112.8736,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140342"
"4229",30,"9830114034",2,3,"Child","Male",30,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,5224,"Self-buss","Low income",NA,NA,"Self-business","Service",112.8736,"Unemployed","Alborz","Urban",NA,NA,NA,"Sales and services employee","Sales",1398,"139898301140343"
"4230",30,"9830114034",2,4,"Child","Male",28,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.8736,"Employed","Alborz","Urban","Others and Garbag",NA,NA,NA,NA,1398,"139898301140344"
"4231",30,"9830114035",2,1,"Head","Male",58,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",26,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.244825,"Employed","Alborz","Urban","Personal Services",NA,NA,NA,NA,1398,"139898301140351"
"4232",30,"9830114035",2,2,"Spouse","Female",52,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,102.244825,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140352"
"4233",30,"9830114036",1,1,"Head","Male",62,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,107.5562,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140361"
"4234",30,"9830114036",1,2,"Spouse","Female",56,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,107.5562,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140362"
"4235",30,"9830114036",2,1,"Head","Male",62,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,102.244825,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140361"
"4236",30,"9830114036",2,2,"Spouse","Female",56,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,102.244825,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140362"
"4237",30,"9830114037",1,1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",2,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.998575,"Employed","Alborz","Urban","Others and Garbag",NA,NA,NA,NA,1398,"139898301140371"
"4238",30,"9830114037",1,2,"Spouse","Female",28,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,117.998575,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140372"
"4239",30,"9830114037",1,3,"Child","Female",1,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.998575,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140373"
"4240",30,"9830114038",1,1,"Head","Female",82,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,102.3585,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140381"
"4241",30,"9830114039",1,1,"Head","Male",54,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",4,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.604775,"Employed","Alborz","Urban","Protective Services",NA,NA,NA,NA,1398,"139898301140391"
"4242",30,"9830114039",1,2,"Spouse","Female",58,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,112.604775,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301140392"
"4243",30,"9830114039",1,3,"Child","Male",21,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",1,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.604775,"Employed","Alborz","Urban","Personal Services",NA,NA,NA,NA,1398,"139898301140393"
"4244",30,"9830114039",1,4,"Child","Female",25,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.604775,"Employed","Alborz","Urban","Administrative and Commercial",NA,NA,NA,NA,1398,"139898301140394"
"4245",30,"9830114107",4,1,"Head","Male",43,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",4,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5377,"Employed","Alborz","Urban","Drivers and Mobile Plant",NA,NA,NA,NA,1398,"139898301141071"
"4246",30,"9830114107",4,2,"Spouse","Female",39,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Service",60.5377,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141072"
"4247",30,"9830114107",4,3,"Child","Male",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5377,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141073"
"4248",30,"9830114108",4,1,"Head","Male",42,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",1,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.109675,"Employed","Alborz","Urban","Vehicle Drivers",NA,NA,NA,NA,1398,"139898301141081"
"4249",30,"9830114108",4,2,"Spouse","Female",38,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,61.109675,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141082"
"4250",30,"9830114108",4,3,"Child","Female",20,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,61.109675,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141083"
"4251",30,"9830114108",4,4,"Child","Female",11,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,61.109675,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141084"
"4252",30,"9830114108",4,5,"Child","Male",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.109675,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141085"
"4253",30,"9830114109",4,1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",0,9,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5377,"Employed","Alborz","Urban","Handicraft and Printing",NA,NA,NA,NA,1398,"139898301141091"
"4254",30,"9830114109",4,2,"Spouse","Female",23,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,60.5377,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141092"
"4255",30,"9830114109",4,3,"Child","Male",5,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5377,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141093"
"4256",30,"9830114110",3,1,"Head","Male",41,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",12,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.846925,"Employed","Alborz","Urban","Numerical and Material Recording",NA,NA,NA,NA,1398,"139898301141101"
"4257",30,"9830114110",3,2,"Spouse","Female",40,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,58.846925,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141102"
"4258",30,"9830114110",3,3,"Child","Female",15,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,58.846925,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141103"
"4259",30,"9830114110",3,4,"Child","Male",8,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.846925,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141104"
"4260",30,"9830114110",4,1,"Head","Male",41,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",12,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.502275,"Employed","Alborz","Urban","Numerical and Material Recording",NA,NA,NA,NA,1398,"139898301141101"
"4261",30,"9830114110",4,2,"Spouse","Female",40,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,58.502275,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141102"
"4262",30,"9830114110",4,3,"Child","Female",16,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,58.502275,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141103"
"4263",30,"9830114110",4,4,"Child","Male",8,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.502275,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141104"
"4264",30,"9830114111",3,1,"Head","Male",39,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",15,1,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.42805,"Employed","Alborz","Urban","Others and Garbag",NA,NA,NA,NA,1398,"139898301141111"
"4265",30,"9830114111",3,2,"Spouse","Female",33,"Iran","In-Iran",FALSE,TRUE,"College","Married",0,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.42805,"Employed","Alborz","Urban","Legal, Social, Cultural and Related",NA,NA,NA,NA,1398,"139898301141112"
"4266",30,"9830114111",3,3,"Child","Female",5,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.42805,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141113"
"4267",30,"9830114111",4,1,"Head","Male",39,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",15,6,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.57055,"Employed","Alborz","Urban","Others and Garbag",NA,NA,NA,NA,1398,"139898301141111"
"4268",30,"9830114111",4,2,"Spouse","Female",34,"Iran","In-Iran",FALSE,TRUE,"College","Married",0,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.57055,"Employed","Alborz","Urban","Legal, Social, Cultural and Related",NA,NA,NA,NA,1398,"139898301141112"
"4269",30,"9830114111",4,3,"Child","Female",5,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.57055,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141113"
"4270",30,"9830114112",3,1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",9,0,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5377,"Employed","Alborz","Urban","Numerical and Material Recording",NA,NA,NA,NA,1398,"139898301141121"
"4271",30,"9830114112",3,2,"Spouse","Female",33,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,60.5377,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141122"
"4272",30,"9830114112",3,3,"Child","Male",6,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5377,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141123"
"4273",30,"9830114112",4,1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",9,6,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.385725,"Employed","Alborz","Urban","Numerical and Material Recording",NA,NA,NA,NA,1398,"139898301141121"
"4274",30,"9830114112",4,2,"Spouse","Female",33,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,60.385725,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141122"
"4275",30,"9830114112",4,3,"Child","Male",6,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.385725,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141123"
"4276",30,"9830114116",3,1,"Head","Male",37,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",1,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.385725,"Employed","Alborz","Urban","Numerical and Material Recording",NA,NA,NA,NA,1398,"139898301141161"
"4277",30,"9830114116",3,2,"Spouse","Female",36,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",1,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.385725,"Employed","Alborz","Urban","Science and Engineering Associate",NA,NA,NA,NA,1398,"139898301141162"
"4278",30,"9830114116",3,3,"Child","Male",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,60.385725,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141163"
"4279",30,"9830114116",4,1,"Head","Male",37,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",1,5,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8384,"Employed","Alborz","Urban","Numerical and Material Recording",NA,NA,NA,NA,1398,"139898301141161"
"4280",30,"9830114116",4,2,"Spouse","Female",37,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",1,0,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8384,"Employed","Alborz","Urban","Others and Garbag",NA,NA,NA,NA,1398,"139898301141162"
"4281",30,"9830114116",4,3,"Child","Male",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,59.8384,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141163"
"4282",30,"9830114117",3,1,"Head","Female",39,"Iran","In-Iran",FALSE,TRUE,"Pre","Divorced",5,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.812175,"Employed","Alborz","Urban","Others and Garbag",NA,NA,NA,NA,1398,"139898301141171"
"4283",30,"9830114117",3,2,"Child","Female",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,56.812175,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141172"
"4284",30,"9830114117",4,1,"Head","Female",40,"Iran","In-Iran",FALSE,TRUE,"Pre","Divorced",5,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9023,"Employed","Alborz","Urban","Science and Engineering Associate",NA,NA,NA,NA,1398,"139898301141171"
"4285",30,"9830114117",4,2,"Child","Female",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,56.9023,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141172"
"4286",30,"9830114118",3,1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"College","Married",5,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.029425,"Employed","Alborz","Urban","Science and Engineering Associate",NA,NA,NA,NA,1398,"139898301141181"
"4287",30,"9830114118",3,2,"Spouse","Female",27,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,62.029425,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141182"
"4288",30,"9830114118",3,3,"Child","Female",7,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.029425,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141183"
"4289",30,"9830114118",3,4,"Child","Female",3,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.029425,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141184"
"4290",30,"9830114118",4,1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"College","Married",5,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.14715,"Employed","Alborz","Urban","Science and Engineering Associate",NA,NA,NA,NA,1398,"139898301141181"
"4291",30,"9830114118",4,2,"Spouse","Female",27,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,62.14715,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141182"
"4292",30,"9830114118",4,3,"Child","Female",7,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.14715,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141183"
"4293",30,"9830114118",4,4,"Child","Female",3,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.14715,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141184"
"4294",30,"9830114122",3,1,"Head","Male",34,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",11,6,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2856,"Employed","Alborz","Urban","Others and Garbag",NA,NA,NA,NA,1398,"139898301141221"
"4295",30,"9830114122",3,2,"Spouse","Female",30,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,63.2856,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141222"
"4296",30,"9830114122",3,3,"Child","Male",8,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2856,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141223"
"4297",30,"9830114122",3,4,"Child","Female",1,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2856,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141224"
"4298",30,"9830114122",4,1,"Head","Male",35,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",12,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.956175,"Employed","Alborz","Urban","Others and Garbag",NA,NA,NA,NA,1398,"139898301141221"
"4299",30,"9830114122",4,2,"Spouse","Female",38,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,64.956175,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141222"
"4300",30,"9830114122",4,3,"Child","Male",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.956175,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141223"
"4301",30,"9830114122",4,4,"Child","Female",1,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.956175,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141224"
"4302",30,"9830114123",3,1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",0,9,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.699925,"Employed","Alborz","Urban","Drivers and Mobile Plant",NA,NA,NA,NA,1398,"139898301141231"
"4303",30,"9830114123",3,2,"Spouse","Female",29,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,58.699925,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141232"
"4304",30,"9830114123",3,3,"Child","Female",3,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.699925,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141233"
"4305",30,"9830114123",4,1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.603225,"Employed","Alborz","Urban","Drivers and Mobile Plant",NA,NA,NA,NA,1398,"139898301141231"
"4306",30,"9830114123",4,2,"Spouse","Female",29,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,60.603225,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141232"
"4307",30,"9830114123",4,3,"Child","Female",3,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.603225,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141233"
"4308",30,"9830114124",3,1,"Head","Male",36,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",11,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2856,"Employed","Alborz","Urban","Metal, Machinery and Related Trades",NA,NA,NA,NA,1398,"139898301141241"
"4309",30,"9830114124",3,2,"Spouse","Female",34,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,63.2856,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141242"
"4310",30,"9830114124",3,3,"Child","Male",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,63.2856,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141243"
"4311",30,"9830114124",3,4,"Child","Female",7,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2856,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141244"
"4312",30,"9830114124",4,1,"Head","Male",36,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",11,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.956175,"Employed","Alborz","Urban","Metal, Machinery and Related Trades",NA,NA,NA,NA,1398,"139898301141241"
"4313",30,"9830114124",4,2,"Spouse","Female",34,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,64.956175,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141242"
"4314",30,"9830114124",4,3,"Child","Male",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,64.956175,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1398,"139898301141243"
